source_package,source_path,source_sha256,canonical_path,canonical_sha256,asset_id,disposition,size_bytes
GalacticGunners.zip,GalacticGunners/assets/audio/GALACTIC_GUNNERS_OWNED_AUDIO_ESTATE_v1.0_REV2/audio/gg_comet_destroyed_v001.wav,058659619C7D4A79728858B337801B0501B0978474AAA32B0A40F26EAA678908,assets/audio/owned/rev2/gg_comet_destroyed_v001.wav,058659619C7D4A79728858B337801B0501B0978474AAA32B0A40F26EAA678908,GG-AUDIO-AUDIO-OWNED-REV2-GG-COMET-DESTROYED-V001,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,265004
GalacticGunners.zip,GalacticGunners/assets/audio/GALACTIC_GUNNERS_OWNED_AUDIO_ESTATE_v1.0_REV2/audio/gg_enemy_laser_v001.wav,FCE8F2C8853FF92A6EF2F80D9418C11B34F9601B5EFDA385377080999E6D5942,assets/audio/owned/rev2/gg_enemy_laser_v001.wav,FCE8F2C8853FF92A6EF2F80D9418C11B34F9601B5EFDA385377080999E6D5942,GG-AUDIO-AUDIO-OWNED-REV2-GG-ENEMY-LASER-V001,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,77804
GalacticGunners.zip,GalacticGunners/assets/audio/GALACTIC_GUNNERS_OWNED_AUDIO_ESTATE_v1.0_REV2/audio/gg_explosion_large_v001.wav,E94572901D77BCFE9F36F47304A7BC4105D9576453EC390BAE2807B1AC08B202,assets/audio/owned/rev2/gg_explosion_large_v001.wav,E94572901D77BCFE9F36F47304A7BC4105D9576453EC390BAE2807B1AC08B202,GG-AUDIO-AUDIO-OWNED-REV2-GG-EXPLOSION-LARGE-V001,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,368684
GalacticGunners.zip,GalacticGunners/assets/audio/GALACTIC_GUNNERS_OWNED_AUDIO_ESTATE_v1.0_REV2/audio/gg_explosion_small_v001.wav,AEFFDB12344846F6207C61F0A70F19F9FDF5835D621745A75BD4707012F94FE4,assets/audio/owned/rev2/gg_explosion_small_v001.wav,AEFFDB12344846F6207C61F0A70F19F9FDF5835D621745A75BD4707012F94FE4,GG-AUDIO-AUDIO-OWNED-REV2-GG-EXPLOSION-SMALL-V001,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,167078
GalacticGunners.zip,GalacticGunners/assets/audio/GALACTIC_GUNNERS_OWNED_AUDIO_ESTATE_v1.0_REV2/audio/gg_game_over_stinger_v001.wav,92B78AF0FD4401E56FBE807494E406B7B45844A79C7E810B60F89BCBE6021CA8,assets/audio/owned/rev2/gg_game_over_stinger_v001.wav,92B78AF0FD4401E56FBE807494E406B7B45844A79C7E810B60F89BCBE6021CA8,GG-AUDIO-AUDIO-OWNED-REV2-GG-GAME-OVER-STINGER-V001,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,446444
GalacticGunners.zip,GalacticGunners/assets/audio/GALACTIC_GUNNERS_OWNED_AUDIO_ESTATE_v1.0_REV2/audio/gg_mothership_destroyed_v001.wav,F127E1FE61B10384C5C33F300E5C3FC6B9FF713B15BEA78FAF0C7E89F3244DD4,assets/audio/owned/rev2/gg_mothership_destroyed_v001.wav,F127E1FE61B10384C5C33F300E5C3FC6B9FF713B15BEA78FAF0C7E89F3244DD4,GG-AUDIO-AUDIO-OWNED-REV2-GG-MOTHERSHIP-DESTROYED-V001,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,964844
GalacticGunners.zip,GalacticGunners/assets/audio/GALACTIC_GUNNERS_OWNED_AUDIO_ESTATE_v1.0_REV2/audio/gg_mothership_hit_v001.wav,626E414B8BF821EF6F05C43F8BA3FAE04E8C1823873E65FE603BF1F5308EDE36,assets/audio/owned/rev2/gg_mothership_hit_v001.wav,626E414B8BF821EF6F05C43F8BA3FAE04E8C1823873E65FE603BF1F5308EDE36,GG-AUDIO-AUDIO-OWNED-REV2-GG-MOTHERSHIP-HIT-V001,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,167078
GalacticGunners.zip,GalacticGunners/assets/audio/GALACTIC_GUNNERS_OWNED_AUDIO_ESTATE_v1.0_REV2/audio/gg_nuke_burst_v001.wav,46E97A344CBCEF9E775B9FCC81B0895858D29E975C32C416C6E3CD91C8DA6D2B,assets/audio/owned/rev2/gg_nuke_burst_v001.wav,46E97A344CBCEF9E775B9FCC81B0895858D29E975C32C416C6E3CD91C8DA6D2B,GG-AUDIO-AUDIO-OWNED-REV2-GG-NUKE-BURST-V001,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,648044
GalacticGunners.zip,GalacticGunners/assets/audio/GALACTIC_GUNNERS_OWNED_AUDIO_ESTATE_v1.0_REV2/audio/gg_nuke_fire_v001.wav,CDECCACB879343A5D3772EFE6ABF6A514F8E7B2CC5C5486C123D4B8906898E1C,assets/audio/owned/rev2/gg_nuke_fire_v001.wav,CDECCACB879343A5D3772EFE6ABF6A514F8E7B2CC5C5486C123D4B8906898E1C,GG-AUDIO-AUDIO-OWNED-REV2-GG-NUKE-FIRE-V001,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,253484
GalacticGunners.zip,GalacticGunners/assets/audio/GALACTIC_GUNNERS_OWNED_AUDIO_ESTATE_v1.0_REV2/audio/gg_player_hit_v001.wav,049D14BD1353957D2A859FF4F5C56E5B854B6D75B9D136310559CA45810BF311,assets/audio/owned/rev2/gg_player_hit_v001.wav,049D14BD1353957D2A859FF4F5C56E5B854B6D75B9D136310559CA45810BF311,GG-AUDIO-AUDIO-OWNED-REV2-GG-PLAYER-HIT-V001,COPIED_BYTE_IDENTICAL_PATH_NORMALISED,103724
