old_source_path,old_filename,new_canonical_path,new_filename,source_sha256,canonical_sha256,disposition,reason,registered_date
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/G.png,G.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/G.png,G.png,978463738DB618BB7057673F54DB4C0828687B7230FFD20233966BDC6ECE8311,978463738DB618BB7057673F54DB4C0828687B7230FFD20233966BDC6ECE8311,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/H.png,H.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/H.png,H.png,F3992377E2EDA11CE47244B35983661307486468054900FCD77AB54B479A855C,F3992377E2EDA11CE47244B35983661307486468054900FCD77AB54B479A855C,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/I.png,I.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/I.png,I.png,F4C1B2DE2FD83D2D5629EDF0661A1743468744C1666EDDBB0EC35B8BF11D1677,F4C1B2DE2FD83D2D5629EDF0661A1743468744C1666EDDBB0EC35B8BF11D1677,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/J.png,J.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/J.png,J.png,85FFB1D528E2590E4DD2E7CB96D79BE50A5BC1AE695ED8D3709B5D08A82A2FF2,85FFB1D528E2590E4DD2E7CB96D79BE50A5BC1AE695ED8D3709B5D08A82A2FF2,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/K.png,K.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/K.png,K.png,767FDACBF5018F77E939EAB7E8D3184E9DCCD5F065F9935623F6CC81FF88F80B,767FDACBF5018F77E939EAB7E8D3184E9DCCD5F065F9935623F6CC81FF88F80B,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/L.png,L.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/L.png,L.png,498577CB80B356EDEDBCFDCB295F3C91EDEBD3E8E24C86F6799771897C870BAA,498577CB80B356EDEDBCFDCB295F3C91EDEBD3E8E24C86F6799771897C870BAA,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/M.png,M.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/M.png,M.png,7CC5EBE61AD3EFF0CAEC53E6CAAC16EEECDC90CF60ABE14733F3C757DFC43C83,7CC5EBE61AD3EFF0CAEC53E6CAAC16EEECDC90CF60ABE14733F3C757DFC43C83,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/N.png,N.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/N.png,N.png,661BA31F5ED7C8E169722ADACFB8154A35476BB9C12824B8E23BE5CEDBA4DED9,661BA31F5ED7C8E169722ADACFB8154A35476BB9C12824B8E23BE5CEDBA4DED9,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/O.png,O.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/O.png,O.png,4455D92F3630CE92ABC012CAB8D2399ACEA989E38D2772F1AB50E15EBC2EAED5,4455D92F3630CE92ABC012CAB8D2399ACEA989E38D2772F1AB50E15EBC2EAED5,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/P.png,P.png,assets/source_evidence/fonts/title_v1.0/source_package/SOURCE/NORMALIZED_GLYPHS_MASK/P.png,P.png,1F0E6A5A3D49599C241EE0A669AB1CE3C1CC61B2F0B5BB10AB2FBBF7C101B466,1F0E6A5A3D49599C241EE0A669AB1CE3C1CC61B2F0B5BB10AB2FBBF7C101B466,PATH_NORMALISED,Canonical project asset estate normalization under DEVTEAM_HANDOFF_IN_007.,2026-08-25
